DATE,CPI,Inflation_Rate
2023-12-31,312.316,0.8289525367368045
2024-03-31,315.567,1.0409329012923019
2024-06-30,318.036,0.7824012016465653
2024-09-30,319.8023333333333,0.5553878596552986
